r,l,t,env_id
-254.691387,200,255.740343,env_15
-268.232562,200,256.862169,env_15
-265.382015,200,257.925891,env_15
-265.439582,200,259.000268,env_15
-256.675929,200,260.097077,env_15
-264.153868,200,261.14504,env_15
-265.175273,200,262.225722,env_15
-256.663959,200,263.27134,env_15
-258.479543,200,264.412094,env_15
-253.70353,200,265.638716,env_15
-254.721175,200,266.835916,env_15
-268.73508,200,267.8774,env_15
-252.952878,200,268.811639,env_15
-250.46274,200,269.759393,env_15
-252.920773,200,270.736889,env_15
-256.373229,200,271.733668,env_15
-270.530548,200,272.743857,env_15
-249.749923,200,273.756811,env_15
-260.673881,200,274.722452,env_15
-242.472336,200,275.695637,env_15
-264.333286,200,276.70495,env_15
-262.108946,200,277.798116,env_15
-260.841182,200,278.785592,env_15
-261.553493,200,279.760199,env_15
-252.508468,200,280.743625,env_15
-273.474937,200,281.702216,env_15
-252.673728,200,282.682232,env_15
-255.185122,200,283.667119,env_15
-250.517485,200,284.633468,env_15
-247.438549,200,285.639707,env_15
-243.231131,200,286.632927,env_15
-254.731091,200,287.62272,env_15
-260.226591,200,288.634643,env_15
-260.706611,200,289.618074,env_15
-254.844478,200,290.598662,env_15
-248.402408,200,291.581008,env_15
-253.502599,200,292.582903,env_15
-255.002977,200,293.594841,env_15
-239.642404,200,294.580374,env_15
-261.618983,200,295.566956,env_15
-252.674983,200,296.505927,env_15
-256.969752,200,297.472957,env_15
-254.331227,200,298.46574,env_15
-242.052764,200,299.435645,env_15
-250.681069,200,300.384908,env_15
-249.807929,200,301.331859,env_15
-243.809726,200,302.273139,env_15
-288.534707,200,1.062501,env_16
-273.907842,200,1.492629,env_16
-273.232103,200,2.004507,env_16
-277.012484,200,2.52775,env_16
-278.755111,200,3.038839,env_16
-277.102968,200,3.563422,env_16
-290.314358,200,4.105586,env_16
-282.785464,200,4.630838,env_16
-291.915699,200,5.154257,env_16
-274.310842,200,5.678537,env_16
-267.039244,200,6.208207,env_16
-280.377168,200,6.737592,env_16
-278.857301,200,7.334564,env_16
-288.93318,200,8.231322,env_16
-287.929869,200,9.140459,env_16
-280.683127,200,10.115967,env_16
-289.089152,200,11.041416,env_16
-272.239087,200,11.976752,env_16
-286.318516,200,12.925761,env_16
-277.114887,200,13.936096,env_16
-281.819711,200,14.962467,env_16
-265.311077,200,16.038483,env_16
-279.304976,200,16.981335,env_16
-268.817352,200,17.948586,env_16
-289.473603,200,18.991389,env_16
-285.796788,200,19.953489,env_16
-286.898665,200,20.871701,env_16
-272.25537,200,21.850407,env_16
-274.110575,200,22.907765,env_16
-285.470445,200,23.933475,env_16
-287.056244,200,24.989419,env_16
-286.696269,200,26.081541,env_16
-272.769421,200,27.123446,env_16
-285.198548,200,28.081334,env_16
-272.02966,200,29.050918,env_16
-293.565684,200,30.022687,env_16
-288.371499,200,30.980071,env_16
-284.080075,200,31.934489,env_16
-269.29127,200,32.879541,env_16
-286.764091,200,33.876606,env_16
-281.64171,200,34.857568,env_16
-291.869019,200,35.820758,env_16
-292.025945,200,36.768912,env_16
-292.291442,200,37.731006,env_16
-278.841822,200,38.68867,env_16
-287.918263,200,39.654373,env_16
-290.645596,200,40.602699,env_16
-282.18243,200,41.544362,env_16
-280.844139,200,42.518321,env_16
-268.945433,200,43.488518,env_16
-283.755915,200,44.4347,env_16
-290.130347,200,45.390375,env_16
-303.199241,200,46.331415,env_16
-272.344685,200,47.289527,env_16
-273.658608,200,48.241557,env_16
-282.798628,200,49.227494,env_16
-275.439868,200,50.196096,env_16
-289.374897,200,51.165695,env_16
-282.670099,200,52.14088,env_16
-284.936111,200,53.159034,env_16
-289.85568,200,54.13183,env_16
-270.426826,200,55.08124,env_16
-283.923706,200,56.05754,env_16
-291.741652,200,57.000583,env_16
-276.332711,200,57.958453,env_16
-287.867398,200,58.939129,env_16
-280.887105,200,59.888199,env_16
-278.443373,200,60.833618,env_16
-280.37898,200,61.820863,env_16
-288.654674,200,62.82017,env_16
-269.112945,200,63.768592,env_16
-277.850341,200,64.754777,env_16
-277.708012,200,65.756976,env_16
-283.640957,200,66.720941,env_16
-286.927629,200,67.705909,env_16
-279.46287,200,68.653679,env_16
-270.175088,200,69.602489,env_16
-287.429778,200,70.544531,env_16
-283.404015,200,71.5017,env_16
-292.042779,200,72.454658,env_16
-283.804721,200,73.400578,env_16
-269.595721,200,74.349249,env_16
-281.647003,200,75.306901,env_16
-275.767028,200,76.25288,env_16
-293.39612,200,77.224462,env_16
-272.692996,200,78.175325,env_16
-272.377129,200,79.155131,env_16
-280.424353,200,80.127121,env_16
-287.850273,200,81.074529,env_16
-276.616766,200,82.019059,env_16
-272.339299,200,82.994539,env_16
-292.499159,200,83.984977,env_16
-268.657015,200,84.953431,env_16
-281.683148,200,85.915554,env_16
-278.572041,200,86.916932,env_16
-285.909798,200,87.899047,env_16
-270.617929,200,88.86933,env_16
-291.945486,200,89.825586,env_16
-276.622443,200,90.785994,env_16
-278.109341,200,91.751287,env_16
-265.02596,200,92.749085,env_16
-268.530254,200,93.692523,env_16
-279.811743,200,94.655669,env_16
-291.504502,200,95.624364,env_16
-272.418611,200,96.591239,env_16
-292.489788,200,97.543844,env_16
-279.598415,200,98.530949,env_16
-271.491858,200,99.489108,env_16
-282.428021,200,100.411193,env_16
-275.174797,200,101.368232,env_16
-278.666371,200,102.310106,env_16
-283.948033,200,103.294481,env_16
-271.732702,200,104.267806,env_16
-270.853235,200,105.210482,env_16
-287.505169,200,106.185681,env_16
-267.233614,200,107.150545,env_16
-272.922745,200,108.110992,env_16
-292.341392,200,109.046829,env_16
-279.063603,200,109.9489,env_16
-275.905786,200,110.886071,env_16
-281.414044,200,111.850514,env_16
-287.687127,200,112.7669,env_16
-290.757995,200,113.678029,env_16
-280.403325,200,114.567586,env_16
-263.364884,200,115.470942,env_16
-274.295648,200,116.42134,env_16
-286.690045,200,117.34913,env_16
-293.773352,200,118.338032,env_16
-277.936194,200,119.379115,env_16
-272.361556,200,120.354496,env_16
-283.144967,200,121.377186,env_16
-277.3071,200,122.313795,env_16
-266.882388,200,123.258504,env_16
-278.878827,200,124.273556,env_16
-284.058525,200,125.35107,env_16
-276.156567,200,126.318671,env_16
-272.050876,200,127.320434,env_16
-282.243025,200,128.399508,env_16
-279.538441,200,129.437734,env_16
-277.547126,200,130.422673,env_16
-276.33709,200,131.477898,env_16
-286.006005,200,132.470872,env_16
-285.150395,200,133.509338,env_16
-260.654486,200,134.525231,env_16
-270.972769,200,135.580414,env_16
-271.174239,200,136.598063,env_16
-295.264991,200,137.635601,env_16
-278.00455,200,138.721202,env_16
-286.333484,200,139.718787,env_16
-289.922855,200,140.819861,env_16
-268.002228,200,141.85891,env_16
-283.435387,200,142.844725,env_16
-276.490695,200,143.894401,env_16
-277.277354,200,144.95685,env_16
-275.577153,200,146.00587,env_16
-277.606191,200,147.063714,env_16
-279.774196,200,147.999005,env_16
-276.650143,200,148.953392,env_16
-255.561759,200,149.924766,env_16
-276.666485,200,150.88008,env_16
-282.702745,200,151.82527,env_16
-271.980262,200,152.762754,env_16
-279.652627,200,153.768398,env_16
-269.334005,200,154.704804,env_16
-268.192854,200,155.664918,env_16
-266.695184,200,156.624725,env_16
-268.299855,200,157.619865,env_16
-261.095314,200,158.590834,env_16
-279.008251,200,159.569784,env_16
-279.180256,200,160.543613,env_16
-293.539961,200,161.492596,env_16
-282.902283,200,162.458416,env_16
-272.231812,200,163.424638,env_16
-281.103331,200,164.394431,env_16
-273.54814,200,165.358408,env_16
-273.10833,200,166.332505,env_16
-269.424041,200,167.307664,env_16
-264.88249,200,168.282496,env_16
-272.700228,200,169.222424,env_16
-273.586884,200,170.162863,env_16
-283.292641,200,171.132647,env_16
-273.517416,200,172.040411,env_16
-266.568874,200,172.970875,env_16
-275.801586,200,173.925646,env_16
-263.062098,200,174.887675,env_16
-278.142414,200,175.862523,env_16
-263.89115,200,176.796483,env_16
-268.536572,200,177.77694,env_16
-267.683944,200,178.743654,env_16
-267.967232,200,179.709267,env_16
-259.772735,200,180.681294,env_16
-256.461137,200,181.67128,env_16
-265.314125,200,182.602823,env_16
-275.32366,200,183.575666,env_16
-263.464868,200,184.559146,env_16
-271.021124,200,185.519051,env_16
-269.26382,200,186.497163,env_16
-260.958044,200,187.436678,env_16
-259.935527,200,188.410169,env_16
-274.030775,200,189.376047,env_16
-275.438346,200,190.34006,env_16
-269.903038,200,191.294676,env_16
-276.814034,200,192.254529,env_16
-266.350247,200,193.198698,env_16
-265.183801,200,194.138689,env_16
-267.594532,200,195.109279,env_16
-263.493766,200,196.094537,env_16
-259.183301,200,197.06787,env_16
-281.837899,200,198.009618,env_16
-277.071522,200,198.964528,env_16
-258.409839,200,199.939144,env_16
-264.406458,200,200.899031,env_16
-271.202015,200,201.8419,env_16
-265.047551,200,202.791438,env_16
-281.538884,200,203.738954,env_16
-269.030009,200,204.715863,env_16
-266.568426,200,205.660083,env_16
-253.657825,200,206.59139,env_16
-261.523755,200,207.582982,env_16
-262.046873,200,208.545329,env_16
-261.940713,200,209.507091,env_16
-258.945133,200,210.474513,env_16
-275.787975,200,211.445934,env_16
-279.926554,200,212.382421,env_16
-260.371859,200,213.322867,env_16
-267.864082,200,214.286842,env_16
-262.30489,200,215.250245,env_16
-271.71709,200,216.206878,env_16
-263.592661,200,217.153673,env_16
-267.560486,200,218.11156,env_16
-264.975394,200,219.039358,env_16
-263.264097,200,219.993704,env_16
-272.818343,200,220.93858,env_16
-259.655948,200,221.893583,env_16
-268.352267,200,222.879742,env_16
-271.47698,200,223.85094,env_16
-266.201431,200,224.824429,env_16
-263.506298,200,225.784353,env_16
-271.623553,200,226.744421,env_16
-270.011089,200,227.710455,env_16
-269.396917,200,228.716715,env_16
-262.248029,200,229.734474,env_16
-264.037344,200,230.696563,env_16
-265.886515,200,231.652463,env_16
-269.381767,200,232.636766,env_16
-259.192756,200,233.584369,env_16
-261.84648,200,234.559714,env_16
-263.847051,200,235.519493,env_16
-268.591132,200,236.473798,env_16
-264.147452,200,237.435707,env_16
-255.624388,200,238.52716,env_16
-262.530226,200,239.676824,env_16
-265.3677,200,240.875681,env_16
-267.628183,200,241.992565,env_16
-256.611515,200,243.050092,env_16
-258.414273,200,244.239885,env_16
-268.239565,200,245.397647,env_16
-275.379753,200,246.649114,env_16
-265.604471,200,247.787732,env_16
-265.021538,200,248.956925,env_16
-257.962754,200,250.141579,env_16
-271.556902,200,251.282003,env_16
-272.492271,200,252.37601,env_16
-274.302568,200,253.515769,env_16
-263.694546,200,254.598319,env_16
-249.663865,200,255.739138,env_16
-259.815105,200,256.862475,env_16
-264.260191,200,257.924686,env_16
-263.119561,200,258.999064,env_16
-267.811022,200,260.095873,env_16
-250.029048,200,261.143836,env_16
-265.355296,200,262.224517,env_16
-251.345736,200,263.270135,env_16
-243.965796,200,264.410889,env_16
-255.60114,200,265.637511,env_16
-244.473214,200,266.834712,env_16
-250.931305,200,267.876196,env_16
-256.787995,200,268.810434,env_16
-257.079034,200,269.758188,env_16
-259.974672,200,270.735684,env_16
-251.391052,200,271.732463,env_16
-256.592576,200,272.742653,env_16
-260.73201,200,273.755606,env_16
-256.185912,200,274.721247,env_16
-263.783697,200,275.694433,env_16
-252.225246,200,276.703745,env_16
-250.462783,200,277.796911,env_16
-254.193409,200,278.784387,env_16
-258.948641,200,279.758994,env_16
-256.038043,200,280.74242,env_16
-255.040773,200,281.701012,env_16
-254.689378,200,282.681027,env_16
-264.348979,200,283.665915,env_16
-249.510696,200,284.632264,env_16
-265.927124,200,285.638503,env_16
-255.338392,200,286.631722,env_16
-260.435854,200,287.621516,env_16
-257.283894,200,288.633439,env_16
-256.446809,200,289.61687,env_16
-253.820071,200,290.597457,env_16
-253.701198,200,291.579803,env_16
-253.115785,200,292.582708,env_16
-249.805007,200,293.593636,env_16
-243.311426,200,294.579169,env_16
-245.905192,200,295.565752,env_16
-263.515566,200,296.504723,env_16
-243.685619,200,297.472753,env_16
-252.424333,200,298.464535,env_16
-247.695086,200,299.434441,env_16
-239.526803,200,300.383703,env_16
-252.24667,200,301.330654,env_16
-247.554465,200,302.271934,env_16
-267.275514,200,1.052427,env_17
-278.180493,200,1.482555,env_17
-270.604017,200,1.994433,env_17
-291.901098,200,2.517676,env_17
-273.660135,200,3.028765,env_17
-278.813148,200,3.553348,env_17
-279.164561,200,4.095512,env_17
-288.343703,200,4.620764,env_17
-288.73912,200,5.144183,env_17
-284.02863,200,5.668463,env_17
-284.834846,200,6.198133,env_17
-287.467463,200,6.727518,env_17
-266.184387,200,7.32449,env_17
-287.543992,200,8.221248,env_17
-292.779139,200,9.130385,env_17
-280.744251,200,10.105893,env_17
-287.701634,200,11.031342,env_17
-291.269362,200,11.966678,env_17
-280.528874,200,12.915687,env_17
-272.731661,200,13.926022,env_17
-277.870268,200,14.952394,env_17
-277.355176,200,16.028409,env_17
-286.044404,200,16.971262,env_17
-277.335394,200,17.939512,env_17
-287.040865,200,18.981315,env_17
-279.901974,200,19.943415,env_17
-287.67665,200,20.861627,env_17
-278.153185,200,21.840333,env_17
-284.840997,200,22.897691,env_17
-287.535916,200,23.923401,env_17
-278.249556,200,24.979345,env_17
-284.007997,200,26.071467,env_17
-279.108278,200,27.113372,env_17
-261.190168,200,28.07126,env_17
-284.917983,200,29.040844,env_17
-288.471976,200,30.012613,env_17
-290.718559,200,30.969997,env_17
-291.27288,200,31.924415,env_17
-287.419793,200,32.869467,env_17
-280.084331,200,33.866532,env_17
-266.40431,200,34.847494,env_17
-289.331666,200,35.810684,env_17
-282.467354,200,36.758838,env_17
-291.250753,200,37.720932,env_17
-275.423502,200,38.678596,env_17
-289.483239,200,39.644299,env_17
-276.792454,200,40.592625,env_17
-271.344166,200,41.534288,env_17
-275.641993,200,42.508247,env_17
-255.888734,200,43.478444,env_17
-284.852568,200,44.424626,env_17
-279.890941,200,45.380301,env_17
-296.323276,200,46.321342,env_17
-282.006177,200,47.279454,env_17
-265.792682,200,48.231483,env_17
-286.530562,200,49.21742,env_17
-276.000098,200,50.186023,env_17
-288.985499,200,51.155621,env_17
-281.127647,200,52.130806,env_17
-276.99836,200,53.14896,env_17
-272.606077,200,54.121757,env_17
-279.108475,200,55.071166,env_17
-288.691404,200,56.047466,env_17
-278.487019,200,56.990509,env_17
-290.005976,200,57.948379,env_17
-290.42839,200,58.929055,env_17
-285.850419,200,59.878125,env_17
-281.827599,200,60.823545,env_17
-286.699218,200,61.810789,env_17
-283.854338,200,62.810096,env_17
-272.186121,200,63.758518,env_17
-283.892492,200,64.744703,env_17
-285.227568,200,65.746902,env_17
-269.014504,200,66.710867,env_17
-273.125911,200,67.695836,env_17
-281.45893,200,68.643605,env_17
-275.644849,200,69.592416,env_17
-275.698428,200,70.534457,env_17
-277.641954,200,71.491627,env_17
-274.229139,200,72.444584,env_17
-280.066587,200,73.390504,env_17
-274.772912,200,74.339175,env_17
-285.126692,200,75.296827,env_17
-280.187422,200,76.242806,env_17
-277.132751,200,77.214388,env_17
-282.798602,200,78.165251,env_17
-281.67899,200,79.145057,env_17
-277.766396,200,80.117047,env_17
-274.309801,200,81.064455,env_17
-290.694976,200,82.008986,env_17
-279.765454,200,82.984465,env_17
-285.141847,200,83.974903,env_17
-284.084049,200,84.943357,env_17
-284.284819,200,85.90548,env_17
-276.750418,200,86.906858,env_17
-279.406219,200,87.888973,env_17
-282.017302,200,88.859257,env_17
-272.874022,200,89.815512,env_17
-286.201975,200,90.77592,env_17
-273.785306,200,91.741213,env_17
-264.701678,200,92.739012,env_17
-290.461152,200,93.682449,env_17
-286.380685,200,94.645595,env_17
-273.017367,200,95.61429,env_17
-288.428753,200,96.581165,env_17
-284.421048,200,97.53377,env_17
-276.776186,200,98.520875,env_17
-286.80248,200,99.479034,env_17
-269.998527,200,100.401119,env_17
-287.271855,200,101.358158,env_17
-280.27267,200,102.300032,env_17
-283.27544,200,103.284407,env_17
-279.29655,200,104.257732,env_17
-280.110025,200,105.200408,env_17
-276.640271,200,106.175607,env_17
-280.201568,200,107.140471,env_17
-293.975221,200,108.100919,env_17
-271.156382,200,109.036756,env_17
-272.541791,200,109.938827,env_17
-276.817676,200,110.875997,env_17
-281.343807,200,111.84044,env_17
-280.855534,200,112.756826,env_17
-268.651196,200,113.667955,env_17
-280.954313,200,114.557512,env_17
-283.924286,200,115.460868,env_17
-282.049315,200,116.411266,env_17
-280.751647,200,117.339056,env_17
-275.151839,200,118.327959,env_17
-281.308316,200,119.369041,env_17
-280.795626,200,120.344423,env_17
-276.355035,200,121.367112,env_17
-287.062374,200,122.303721,env_17
-286.013693,200,123.24843,env_17
-277.639814,200,124.263482,env_17
-284.740289,200,125.340997,env_17
-279.387216,200,126.308597,env_17
-272.449847,200,127.31036,env_17
-277.609643,200,128.389434,env_17
-276.879753,200,129.42766,env_17
-279.022061,200,130.412599,env_17
-285.610336,200,131.467824,env_17
-277.753826,200,132.460798,env_17
-270.462827,200,133.499264,env_17
-286.703045,200,134.515157,env_17
-278.962869,200,135.57034,env_17
-267.172707,200,136.58799,env_17
-285.517901,200,137.625527,env_17
-268.503309,200,138.711128,env_17
-271.37458,200,139.708713,env_17
-278.040514,200,140.809787,env_17
-269.199602,200,141.848836,env_17
-279.423509,200,142.834651,env_17
-289.68647,200,143.884327,env_17
-277.791458,200,144.946776,env_17
-268.927275,200,145.995796,env_17
-277.966383,200,147.05364,env_17
-276.683722,200,147.988931,env_17
-270.749563,200,148.943318,env_17
-279.802011,200,149.914692,env_17
-282.388705,200,150.870007,env_17
-266.639675,200,151.815196,env_17
-277.326232,200,152.75268,env_17
-272.422084,200,153.758324,env_17
-276.283688,200,154.69473,env_17
-275.244803,200,155.654844,env_17
-276.947819,200,156.614651,env_17
-280.740774,200,157.609791,env_17
-289.501376,200,158.58076,env_17
-265.683513,200,159.559711,env_17
-274.515828,200,160.533539,env_17
-269.403267,200,161.482522,env_17
-278.944857,200,162.448342,env_17
-271.036806,200,163.414564,env_17
-277.555116,200,164.384357,env_17
-265.167699,200,165.348335,env_17
-271.541382,200,166.322431,env_17
-262.72775,200,167.29759,env_17
-274.768606,200,168.272423,env_17
-270.262963,200,169.21235,env_17
-266.357868,200,170.15279,env_17
-274.840328,200,171.122573,env_17
-260.437504,200,172.030338,env_17
-272.713176,200,172.960801,env_17
-277.743386,200,173.915572,env_17
-275.463892,200,174.877601,env_17
-274.493762,200,175.852449,env_17
-272.085894,200,176.786409,env_17
-271.186012,200,177.766866,env_17
-264.726428,200,178.73358,env_17
-273.221969,200,179.699193,env_17
-266.112242,200,180.671221,env_17
-263.359012,200,181.661206,env_17
-264.529704,200,182.592749,env_17
-270.389148,200,183.565593,env_17
-273.302641,200,184.549073,env_17
-266.274094,200,185.508977,env_17
-277.613324,200,186.487089,env_17
-272.248487,200,187.426604,env_17
-275.464333,200,188.400095,env_17
-275.187664,200,189.365973,env_17
-269.733899,200,190.329986,env_17
-266.326831,200,191.284602,env_17
-278.513673,200,192.244455,env_17
-263.837796,200,193.188624,env_17
-266.947885,200,194.128615,env_17
-263.736168,200,195.099205,env_17
-270.346611,200,196.084463,env_17
-268.716933,200,197.057796,env_17
-258.783814,200,197.999544,env_17
-273.043688,200,198.954454,env_17
-279.994175,200,199.92907,env_17
-252.756395,200,200.888958,env_17
-270.898343,200,201.831826,env_17
-262.470097,200,202.781364,env_17
-276.701959,200,203.72888,env_17
-261.877318,200,204.705789,env_17
-275.337402,200,205.650009,env_17
-272.150069,200,206.581316,env_17
-258.975126,200,207.572908,env_17
-276.429762,200,208.535255,env_17
-272.037459,200,209.497017,env_17
-267.694892,200,210.464439,env_17
-262.734067,200,211.43586,env_17
-259.452913,200,212.372347,env_17
-266.595649,200,213.312793,env_17
-263.674427,200,214.276768,env_17
-263.648111,200,215.240171,env_17
-274.940861,200,216.196804,env_17
-268.738858,200,217.143599,env_17
-265.59842,200,218.101486,env_17
-274.163908,200,219.029284,env_17
-267.650043,200,219.98363,env_17
-266.925084,200,220.928506,env_17
-260.484644,200,221.883509,env_17
-252.524947,200,222.869668,env_17
-261.110933,200,223.840866,env_17
-272.121358,200,224.814355,env_17
-270.875716,200,225.774279,env_17
-268.457251,200,226.734347,env_17
-274.268962,200,227.700382,env_17
-256.256621,200,228.706641,env_17
-269.377181,200,229.7244,env_17
-254.243579,200,230.686489,env_17
-263.289696,200,231.642389,env_17
-263.816407,200,232.626692,env_17
-259.316442,200,233.574295,env_17
-271.605336,200,234.54964,env_17
-262.146096,200,235.509419,env_17
-264.519639,200,236.463724,env_17
-251.791136,200,237.425633,env_17
-273.418662,200,238.517086,env_17
-271.895529,200,239.66675,env_17
-271.932071,200,240.865607,env_17
-276.38743,200,241.982491,env_17
-259.313846,200,243.040018,env_17
-261.645957,200,244.229811,env_17
-261.521035,200,245.387573,env_17
-268.705857,200,246.63904,env_17
-262.11541,200,247.778672,env_17
-263.867988,200,248.946851,env_17
-251.801115,200,250.131505,env_17
-272.488001,200,251.271929,env_17
-249.05696,200,252.365936,env_17
-261.644264,200,253.505695,env_17
-264.697242,200,254.588245,env_17
-265.868754,200,255.729064,env_17
-273.543594,200,256.852401,env_17
-263.159682,200,257.914613,env_17
-262.529467,200,258.98899,env_17
-247.486293,200,260.085799,env_17
-263.081135,200,261.133762,env_17
-264.009255,200,262.214443,env_17
-257.149529,200,263.260062,env_17
-261.349321,200,264.400815,env_17
-256.479386,200,265.627437,env_17
-262.133628,200,266.824638,env_17
-253.988654,200,267.866122,env_17
-254.602432,200,268.80036,env_17
-248.653958,200,269.748115,env_17
-249.719045,200,270.72561,env_17
-254.195605,200,271.722389,env_17
-252.041037,200,272.732579,env_17
-244.230922,200,273.745533,env_17
-251.090625,200,274.711173,env_17
-254.480382,200,275.684359,env_17
-249.886281,200,276.693671,env_17
-262.447192,200,277.786838,env_17
-264.008841,200,278.774313,env_17
-256.596839,200,279.74892,env_17
-251.393964,200,280.732346,env_17
-260.701017,200,281.690938,env_17
-263.582712,200,282.670953,env_17
-242.390919,200,283.655841,env_17
-255.6797,200,284.62219,env_17
-257.163386,200,285.628429,env_17
-250.691711,200,286.621649,env_17
-258.243817,200,287.611442,env_17
-264.912872,200,288.623365,env_17
-261.521289,200,289.606796,env_17
-249.50584,200,290.587384,env_17
-251.208652,200,291.569729,env_17
-256.54824,200,292.572634,env_17
-252.971916,200,293.583562,env_17
-267.853882,200,294.569095,env_17
-251.44906,200,295.555678,env_17
-251.214011,200,296.494649,env_17
-260.486214,200,297.462679,env_17
-252.093173,200,298.454462,env_17
-251.590309,200,299.424367,env_17
-255.885813,200,300.37363,env_17
-250.663391,200,301.32058,env_17
-234.533809,200,302.26186,env_17
-283.788967,200,1.051316,env_18
-290.824632,200,1.481443,env_18
-293.065621,200,1.993322,env_18
-283.65064,200,2.516565,env_18
-276.044235,200,3.027653,env_18
-271.425385,200,3.552237,env_18
-292.706567,200,4.094401,env_18
-285.247653,200,4.621177,env_18
-277.826077,200,5.143072,env_18
-277.931741,200,5.667352,env_18
-281.12309,200,6.197021,env_18
-294.901455,200,6.726406,env_18
-277.844986,200,7.324401,env_18
-283.167531,200,8.220137,env_18
-282.552429,200,9.129274,env_18
-280.175115,200,10.104782,env_18
-266.370817,200,11.030231,env_18
-282.564523,200,11.965567,env_18
-274.593435,200,12.914576,env_18
-272.027994,200,13.924911,env_18
-278.275656,200,14.952296,env_18
-267.613196,200,16.027298,env_18
-281.207867,200,16.97015,env_18
-283.898165,200,17.938401,env_18
-286.682237,200,18.980204,env_18
-282.899962,200,19.942304,env_18
-280.512672,200,20.860516,env_18
-287.496327,200,21.839222,env_18
-279.173999,200,22.89658,env_18
-285.717304,200,23.92229,env_18
-290.140498,200,24.978233,env_18
-271.336841,200,26.070356,env_18
-280.051877,200,27.112261,env_18
-278.58898,200,28.070149,env_18
-274.083897,200,29.039733,env_18
-281.27038,200,30.011502,env_18
-284.831836,200,30.968886,env_18
-273.403445,200,31.923304,env_18
-277.969305,200,32.868356,env_18
-273.406107,200,33.865421,env_18
-279.440669,200,34.846383,env_18
-277.604588,200,35.809573,env_18
-282.57157,200,36.757726,env_18
-290.892231,200,37.71982,env_18
-273.290813,200,38.677485,env_18
-285.880713,200,39.643188,env_18
-276.002445,200,40.591513,env_18
-286.679869,200,41.533177,env_18
-265.532424,200,42.507136,env_18
-282.759709,200,43.477333,env_18
-284.235398,200,44.423515,env_18
-285.459923,200,45.37919,env_18
-277.441419,200,46.32023,env_18
-282.374814,200,47.278342,env_18
-289.57847,200,48.230371,env_18
-287.164998,200,49.216308,env_18
-282.213434,200,50.184911,env_18
-282.064106,200,51.15451,env_18
-273.674841,200,52.129695,env_18
-278.122269,200,53.147849,env_18
-276.499221,200,54.120645,env_18
-283.861986,200,55.070055,env_18
-270.069318,200,56.046355,env_18
-283.802832,200,56.989398,env_18
-288.027218,200,57.947268,env_18
-295.605468,200,58.927944,env_18
-280.628265,200,59.877014,env_18
-275.519061,200,60.822433,env_18
-281.935376,200,61.809677,env_18
-285.564664,200,62.808985,env_18
-281.522249,200,63.757407,env_18
-286.941762,200,64.743592,env_18
-288.716849,200,65.745791,env_18
-278.259489,200,66.709755,env_18
-282.360011,200,67.694724,env_18
-282.20618,200,68.642493,env_18
-271.620437,200,69.591304,env_18
-273.558577,200,70.533345,env_18
-291.609254,200,71.490515,env_18
-293.438826,200,72.443472,env_18
-276.417846,200,73.389393,env_18
-281.325846,200,74.338063,env_18
-274.35163,200,75.295716,env_18
-276.898704,200,76.241694,env_18
-277.642115,200,77.213277,env_18
-291.081127,200,78.16414,env_18
-276.681406,200,79.143946,env_18
-275.552737,200,80.115936,env_18
-285.5267,200,81.063344,env_18
-286.637858,200,82.007874,env_18
-285.490769,200,82.983353,env_18
-276.181216,200,83.973792,env_18
-265.121188,200,84.942246,env_18
-284.823786,200,85.904369,env_18
-287.451802,200,86.905746,env_18
-278.74355,200,87.887862,env_18
-260.04063,200,88.858145,env_18
-285.202864,200,89.8144,env_18
-284.416039,200,90.774809,env_18
-273.785339,200,91.740101,env_18
-282.569381,200,92.7379,env_18
-271.190721,200,93.681338,env_18
-280.37417,200,94.644484,env_18
-292.074272,200,95.613179,env_18
-273.043906,200,96.580054,env_18
-285.903687,200,97.532658,env_18
-281.237951,200,98.519764,env_18
-269.47377,200,99.477922,env_18
-284.267856,200,100.401599,env_18
-279.994515,200,101.357047,env_18
-283.420349,200,102.298921,env_18
-292.912621,200,103.283296,env_18
-296.838194,200,104.256621,env_18
-277.72974,200,105.199296,env_18
-275.036216,200,106.174495,env_18
-284.117999,200,107.139359,env_18
-287.23541,200,108.099807,env_18
-272.815319,200,109.035644,env_18
-268.955122,200,109.937715,env_18
-288.578134,200,110.874886,env_18
-272.896883,200,111.839329,env_18
-263.98897,200,112.755715,env_18
-277.201856,200,113.666844,env_18
-277.61661,200,114.556401,env_18
-285.131191,200,115.459757,env_18
-280.682581,200,116.410155,env_18
-285.46876,200,117.337945,env_18
-273.616342,200,118.326847,env_18
-270.466035,200,119.36793,env_18
-274.859416,200,120.343311,env_18
-280.695909,200,121.366001,env_18
-290.039179,200,122.30261,env_18
-282.468734,200,123.247319,env_18
-277.270725,200,124.26237,env_18
-279.113495,200,125.339885,env_18
-272.535872,200,126.307486,env_18
-284.328607,200,127.309249,env_18
-280.327932,200,128.388323,env_18
-279.835397,200,129.426548,env_18
-283.164945,200,130.411488,env_18
-267.619061,200,131.466712,env_18
-290.860184,200,132.459687,env_18
-274.734893,200,133.498152,env_18
-270.125023,200,134.514046,env_18
-276.164423,200,135.569229,env_18
-267.685093,200,136.586878,env_18
-271.994708,200,137.624415,env_18
-277.743978,200,138.710017,env_18
-270.187538,200,139.707602,env_18
-279.576899,200,140.808676,env_18
-275.314592,200,141.847725,env_18
